Mã PKKH,Mã khách hàng,Date,Month,customer status,left yet
C2,CUZ02123,2022-08-06,08,new customer,left
B1,CUZ02124,2022-08-06,08,new customer,still staying
B2,CUZ02125,2022-08-06,08,new customer,still staying
B2,CUZ02126,2022-08-06,08,new customer,still staying
C2,CUZ02127,2022-08-06,08,new customer,left
A1,CUZ02128,2022-08-07,08,new customer,still staying
A1,CUZ02128,2022-09-30,09,old customer from THIS year,still staying
A1,CUZ02128,2022-10-30,10,old customer from THIS year,still staying
A1,CUZ02128,2022-12-06,12,old customer from THIS year,still staying
B1,CUZ02129,2022-08-07,08,new customer,still staying
A1,CUZ02130,2022-08-07,08,new customer,still staying
A1,CUZ02130,2022-09-03,09,old customer from THIS year,still staying
A1,CUZ02130,2022-11-21,11,old customer from THIS year,still staying
A1,CUZ02130,2022-12-09,12,old customer from THIS year,still staying
B2,CUZ02131,2022-08-07,08,new customer,still staying
A3,CUZ02132,2022-08-07,08,new customer,left
B2,CUZ02133,2022-08-07,08,new customer,still staying
B1,CUZ02134,2022-08-07,08,new customer,still staying
B3,CUZ02135,2022-08-07,08,new customer,still staying
B3,CUZ02135,2022-11-19,11,old customer from THIS year,still staying
B3,CUZ02135,2022-12-15,12,old customer from THIS year,still staying
C2,CUZ02136,2022-08-07,08,new customer,left
B2,CUZ02137,2022-08-07,08,new customer,still staying
B3,CUZ02138,2022-08-07,08,new customer,still staying
B3,CUZ02138,2022-09-19,09,old customer from THIS year,still staying
B1,CUZ02139,2022-08-07,08,new customer,still staying
A1,CUZ02140,2022-08-08,08,new customer,still staying
A1,CUZ02140,2022-11-16,11,old customer from THIS year,still staying
A2,CUZ02141,2022-08-08,08,new customer,still staying
C2,CUZ02142,2022-08-08,08,new customer,left
B1,CUZ02143,2022-08-08,08,new customer,still staying
B1,CUZ02144,2022-08-08,08,new customer,still staying
A2,CUZ02145,2022-08-08,08,new customer,still staying
A2,CUZ02146,2022-08-08,08,new customer,still staying
A2,CUZ02147,2022-08-09,08,new customer,still staying
B2,CUZ02148,2022-08-09,08,new customer,still staying
B3,CUZ02149,2022-08-09,08,new customer,left
C2,CUZ02150,2022-08-09,08,new customer,left
B2,CUZ02151,2022-08-09,08,new customer,still staying
A1,CUZ02152,2022-08-09,08,new customer,still staying
A1,CUZ02152,2022-09-28,09,old customer from THIS year,still staying
A1,CUZ02152,2022-10-24,10,old customer from THIS year,still staying
B2,CUZ02153,2022-08-09,08,new customer,still staying
C3,CUZ02154,2022-08-09,08,new customer,left
A3,CUZ02155,2022-08-09,08,new customer,left
C1,CUZ02156,2022-08-09,08,new customer,left
B3,CUZ02157,2022-08-09,08,new customer,left
C2,CUZ02158,2022-08-09,08,new customer,left
B2,CUZ02159,2022-08-09,08,new customer,still staying
B1,CUZ02160,2022-08-09,08,new customer,still staying
A1,CUZ02161,2022-08-10,08,new customer,left
A2,CUZ02162,2022-08-10,08,new customer,still staying
A2,CUZ02163,2022-08-10,08,new customer,still staying
B2,CUZ02164,2022-08-10,08,new customer,still staying
B2,CUZ02165,2022-08-10,08,new customer,still staying
B3,CUZ02166,2022-08-10,08,new customer,left
C2,CUZ02167,2022-08-10,08,new customer,left
A1,CUZ02168,2022-08-10,08,new customer,left
B2,CUZ02169,2022-08-10,08,new customer,still staying
A2,CUZ02170,2022-08-10,08,new customer,still staying
A3,CUZ02171,2022-08-11,08,new customer,left
B1,CUZ02172,2022-08-11,08,new customer,still staying
A1,CUZ02173,2022-08-11,08,new customer,left
C2,CUZ02174,2022-08-11,08,new customer,left
C2,CUZ02175,2022-08-11,08,new customer,left
C2,CUZ02176,2022-08-11,08,new customer,left
B2,CUZ02177,2022-08-11,08,new customer,still staying
B2,CUZ02178,2022-08-11,08,new customer,still staying
B2,CUZ02179,2022-08-11,08,new customer,still staying
A1,CUZ02180,2022-08-11,08,new customer,left
C1,CUZ02181,2022-08-11,08,new customer,still staying
C1,CUZ02181,2022-12-24,12,old customer from THIS year,still staying
C2,CUZ02182,2022-08-11,08,new customer,left
A1,CUZ02183,2022-08-12,08,new customer,left
B2,CUZ02184,2022-08-12,08,new customer,still staying
A2,CUZ02185,2022-08-12,08,new customer,still staying
A1,CUZ02186,2022-08-12,08,new customer,still staying
A1,CUZ02186,2022-09-15,09,old customer from THIS year,still staying
A1,CUZ02186,2022-10-05,10,old customer from THIS year,still staying
A1,CUZ02186,2022-11-04,11,old customer from THIS year,still staying
A1,CUZ02186,2022-12-16,12,old customer from THIS year,still staying
C1,CUZ02187,2022-08-12,08,new customer,left
A2,CUZ02188,2022-08-12,08,new customer,still staying
A1,CUZ02189,2022-08-12,08,new customer,still staying
A1,CUZ02189,2022-11-25,11,old customer from THIS year,still staying
C2,CUZ02190,2022-08-12,08,new customer,left
B3,CUZ02191,2022-08-12,08,new customer,left
B2,CUZ02192,2022-08-12,08,new customer,still staying
B2,CUZ02193,2022-08-12,08,new customer,still staying
A3,CUZ02194,2022-08-12,08,new customer,left
B1,CUZ02195,2022-08-12,08,new customer,still staying
B3,CUZ02196,2022-08-12,08,new customer,left
A3,CUZ02197,2022-08-13,08,new customer,still staying
B2,CUZ02198,2022-08-13,08,new customer,still staying
B1,CUZ02199,2022-08-13,08,new customer,still staying
B1,CUZ02199,2022-10-17,10,old customer from THIS year,still staying
B3,CUZ02200,2022-08-13,08,new customer,still staying
B3,CUZ02200,2022-09-23,09,old customer from THIS year,still staying
B3,CUZ02201,2022-08-13,08,new customer,still staying
B3,CUZ02201,2022-09-21,09,old customer from THIS year,still staying
B3,CUZ02202,2022-08-13,08,new customer,left
C2,CUZ02203,2022-08-13,08,new customer,left
A1,CUZ02204,2022-08-13,08,new customer,still staying
A1,CUZ02204,2022-09-19,09,old customer from THIS year,still staying
A1,CUZ02204,2022-10-27,10,old customer from THIS year,still staying
A1,CUZ02204,2022-11-13,11,old customer from THIS year,still staying
A1,CUZ02204,2022-12-31,12,old customer from THIS year,still staying
B3,CUZ02205,2022-08-13,08,new customer,left
A3,CUZ02206,2022-08-13,08,new customer,still staying
C1,CUZ02207,2022-08-13,08,new customer,left
B3,CUZ02208,2022-08-13,08,new customer,left
B2,CUZ02209,2022-08-13,08,new customer,still staying
A1,CUZ02210,2022-08-13,08,new customer,left
C1,CUZ02211,2022-08-13,08,new customer,left
B3,CUZ02212,2022-08-14,08,new customer,left
C1,CUZ02213,2022-08-14,08,new customer,left
A1,CUZ02214,2022-08-14,08,new customer,still staying
A1,CUZ02214,2022-09-24,09,old customer from THIS year,still staying
C1,CUZ02215,2022-08-14,08,new customer,left
A1,CUZ02216,2022-08-14,08,new customer,still staying
A1,CUZ02216,2022-09-27,09,old customer from THIS year,still staying
A1,CUZ02216,2022-10-03,10,old customer from THIS year,still staying
A1,CUZ02216,2022-11-06,11,old customer from THIS year,still staying
A1,CUZ02216,2022-12-23,12,old customer from THIS year,still staying
A3,CUZ02217,2022-08-14,08,new customer,still staying
A2,CUZ02218,2022-08-14,08,new customer,still staying
A2,CUZ02218,2022-09-23,09,old customer from THIS year,still staying
A2,CUZ02218,2022-12-04,12,old customer from THIS year,still staying
C2,CUZ02219,2022-08-14,08,new customer,still staying
B2,CUZ02220,2022-08-15,08,new customer,still staying
A1,CUZ02221,2022-08-15,08,new customer,still staying
A1,CUZ02221,2022-09-07,09,old customer from THIS year,still staying
A1,CUZ02221,2022-12-18,12,old customer from THIS year,still staying
B2,CUZ02222,2022-08-15,08,new customer,still staying
A2,CUZ02223,2022-08-15,08,new customer,still staying
A1,CUZ02224,2022-08-15,08,new customer,left
A2,CUZ02225,2022-08-15,08,new customer,still staying
B2,CUZ02226,2022-08-15,08,new customer,still staying
C2,CUZ02227,2022-08-16,08,new customer,still staying
B1,CUZ02228,2022-08-16,08,new customer,still staying
A2,CUZ02229,2022-08-16,08,new customer,still staying
B2,CUZ02230,2022-08-16,08,new customer,still staying
A3,CUZ02231,2022-08-16,08,new customer,still staying
C2,CUZ02232,2022-08-16,08,new customer,still staying
B1,CUZ02233,2022-08-16,08,new customer,still staying
B1,CUZ02233,2022-09-11,09,old customer from THIS year,still staying
C2,CUZ02234,2022-08-16,08,new customer,still staying
B2,CUZ02235,2022-08-16,08,new customer,still staying
B2,CUZ02236,2022-08-16,08,new customer,still staying
C1,CUZ02237,2022-08-16,08,new customer,left
A1,CUZ02238,2022-08-16,08,new customer,left
A3,CUZ02239,2022-08-17,08,new customer,still staying
C1,CUZ02240,2022-08-17,08,new customer,left
B1,CUZ02241,2022-08-17,08,new customer,still staying
B2,CUZ02242,2022-08-17,08,new customer,still staying
C1,CUZ02243,2022-08-17,08,new customer,left
B3,CUZ02244,2022-08-17,08,new customer,left
B1,CUZ02245,2022-08-17,08,new customer,still staying
B2,CUZ02246,2022-08-17,08,new customer,still staying
B2,CUZ02247,2022-08-17,08,new customer,still staying
B1,CUZ02248,2022-08-18,08,new customer,still staying
B2,CUZ02249,2022-08-18,08,new customer,still staying
B1,CUZ02250,2022-08-18,08,new customer,still staying
B2,CUZ02251,2022-08-18,08,new customer,still staying
B1,CUZ02252,2022-08-18,08,new customer,still staying
C2,CUZ02253,2022-08-18,08,new customer,still staying
A1,CUZ02254,2022-08-18,08,new customer,still staying
A1,CUZ02254,2022-10-14,10,old customer from THIS year,still staying
A1,CUZ02254,2022-11-19,11,old customer from THIS year,still staying
A1,CUZ02254,2022-12-25,12,old customer from THIS year,still staying
A1,CUZ02255,2022-08-18,08,new customer,still staying
A1,CUZ02255,2022-09-13,09,old customer from THIS year,still staying
A1,CUZ02255,2022-10-31,10,old customer from THIS year,still staying
A1,CUZ02255,2022-11-05,11,old customer from THIS year,still staying
A1,CUZ02255,2022-12-28,12,old customer from THIS year,still staying
A2,CUZ02256,2022-08-18,08,new customer,still staying
A2,CUZ02257,2022-08-18,08,new customer,still staying
B2,CUZ02258,2022-08-18,08,new customer,still staying
A1,CUZ02259,2022-08-18,08,new customer,left
B2,CUZ02260,2022-08-18,08,new customer,still staying
A2,CUZ02261,2022-08-19,08,new customer,still staying
B3,CUZ02262,2022-08-19,08,new customer,left
B2,CUZ02263,2022-08-19,08,new customer,still staying
B2,CUZ02264,2022-08-19,08,new customer,still staying
A2,CUZ02265,2022-08-19,08,new customer,still staying
B1,CUZ02266,2022-08-19,08,new customer,still staying
B1,CUZ02266,2022-09-06,09,old customer from THIS year,still staying
A3,CUZ02267,2022-08-19,08,new customer,still staying
B1,CUZ02268,2022-08-19,08,new customer,still staying
B1,CUZ02268,2022-09-20,09,old customer from THIS year,still staying
B3,CUZ02269,2022-08-19,08,new customer,left
A1,CUZ02270,2022-08-20,08,new customer,left
A2,CUZ02271,2022-08-20,08,new customer,still staying
C1,CUZ02272,2022-08-20,08,new customer,left
B1,CUZ02273,2022-08-20,08,new customer,still staying
A2,CUZ02274,2022-08-20,08,new customer,still staying
A1,CUZ02275,2022-08-20,08,new customer,left
A2,CUZ02276,2022-08-20,08,new customer,still staying
C2,CUZ02277,2022-08-20,08,new customer,still staying
B3,CUZ02278,2022-08-20,08,new customer,left
A1,CUZ02279,2022-08-20,08,new customer,left
A2,CUZ02280,2022-08-21,08,new customer,still staying
A1,CUZ02281,2022-08-21,08,new customer,still staying
A1,CUZ02281,2022-09-01,09,old customer from THIS year,still staying
A1,CUZ02281,2022-10-25,10,old customer from THIS year,still staying
A1,CUZ02281,2022-11-22,11,old customer from THIS year,still staying
C2,CUZ02282,2022-08-21,08,new customer,still staying
B2,CUZ02283,2022-08-21,08,new customer,still staying
A2,CUZ02284,2022-08-21,08,new customer,still staying
C2,CUZ02285,2022-08-21,08,new customer,still staying
C2,CUZ02285,2022-11-24,11,old customer from THIS year,still staying
C2,CUZ02285,2022-12-10,12,old customer from THIS year,still staying
C2,CUZ02286,2022-08-21,08,new customer,still staying
B1,CUZ02287,2022-08-21,08,new customer,still staying
B3,CUZ02288,2022-08-21,08,new customer,left
B1,CUZ02289,2022-08-21,08,new customer,still staying
A3,CUZ02290,2022-08-22,08,new customer,still staying
B2,CUZ02291,2022-08-22,08,new customer,still staying
B2,CUZ02292,2022-08-22,08,new customer,still staying
A1,CUZ02293,2022-08-22,08,new customer,left
A2,CUZ02294,2022-08-22,08,new customer,still staying
A1,CUZ02295,2022-08-22,08,new customer,left
B3,CUZ02296,2022-08-22,08,new customer,left
A2,CUZ02297,2022-08-22,08,new customer,still staying
B2,CUZ02298,2022-08-23,08,new customer,still staying
C2,CUZ02299,2022-08-23,08,new customer,still staying
B2,CUZ02300,2022-08-23,08,new customer,still staying
B2,CUZ02301,2022-08-23,08,new customer,still staying
C1,CUZ02302,2022-08-23,08,new customer,left
C1,CUZ02303,2022-08-23,08,new customer,left
C1,CUZ02304,2022-08-23,08,new customer,left
B3,CUZ02305,2022-08-23,08,new customer,left
B1,CUZ02306,2022-08-23,08,new customer,still staying
C1,CUZ02307,2022-08-23,08,new customer,left
B3,CUZ02308,2022-08-23,08,new customer,left
A2,CUZ02309,2022-08-23,08,new customer,still staying
A1,CUZ02310,2022-08-23,08,new customer,left
B2,CUZ02311,2022-08-23,08,new customer,still staying
A3,CUZ02312,2022-08-24,08,new customer,still staying
B2,CUZ02313,2022-08-24,08,new customer,still staying
C1,CUZ02314,2022-08-24,08,new customer,left
C2,CUZ02315,2022-08-24,08,new customer,still staying
A1,CUZ02316,2022-08-24,08,new customer,left
A1,CUZ02317,2022-08-24,08,new customer,left
B3,CUZ02318,2022-08-24,08,new customer,left
B2,CUZ02319,2022-08-24,08,new customer,still staying
B2,CUZ02320,2022-08-24,08,new customer,still staying
A1,CUZ02321,2022-08-24,08,new customer,still staying
A1,CUZ02321,2022-09-08,09,old customer from THIS year,still staying
A1,CUZ02321,2022-11-04,11,old customer from THIS year,still staying
A1,CUZ02322,2022-08-24,08,new customer,still staying
A1,CUZ02322,2022-10-06,10,old customer from THIS year,still staying
A1,CUZ02322,2022-11-23,11,old customer from THIS year,still staying
B2,CUZ02323,2022-08-25,08,new customer,still staying
A3,CUZ02324,2022-08-25,08,new customer,still staying
B2,CUZ02325,2022-08-25,08,new customer,still staying
A1,CUZ02326,2022-08-25,08,new customer,still staying
A1,CUZ02326,2022-11-28,11,old customer from THIS year,still staying
C2,CUZ02327,2022-08-25,08,new customer,still staying
A2,CUZ02328,2022-08-25,08,new customer,still staying
A2,CUZ02329,2022-08-25,08,new customer,still staying
C1,CUZ02330,2022-08-25,08,new customer,left
B1,CUZ02331,2022-08-25,08,new customer,still staying
A1,CUZ02332,2022-08-26,08,new customer,left
C2,CUZ02333,2022-08-26,08,new customer,still staying
C2,CUZ02333,2022-11-13,11,old customer from THIS year,still staying
A3,CUZ02334,2022-08-26,08,new customer,still staying
A1,CUZ02335,2022-08-26,08,new customer,left
A3,CUZ02336,2022-08-26,08,new customer,still staying
B2,CUZ02337,2022-08-26,08,new customer,still staying
B1,CUZ02338,2022-08-26,08,new customer,still staying
A1,CUZ02339,2022-08-26,08,new customer,left
A2,CUZ02340,2022-08-27,08,new customer,still staying
A2,CUZ02341,2022-08-27,08,new customer,still staying
B3,CUZ02342,2022-08-27,08,new customer,left
B3,CUZ02343,2022-08-27,08,new customer,left
B1,CUZ02344,2022-08-27,08,new customer,still staying
B2,CUZ02345,2022-08-27,08,new customer,still staying
A1,CUZ02346,2022-08-27,08,new customer,still staying
A1,CUZ02346,2022-11-02,11,old customer from THIS year,still staying
B2,CUZ02347,2022-08-27,08,new customer,still staying
C1,CUZ02348,2022-08-27,08,new customer,left
A2,CUZ02349,2022-08-27,08,new customer,still staying
B1,CUZ02350,2022-08-27,08,new customer,still staying
B1,CUZ02351,2022-08-27,08,new customer,still staying
B1,CUZ02351,2022-10-15,10,old customer from THIS year,still staying
A2,CUZ02352,2022-08-27,08,new customer,still staying
B1,CUZ02353,2022-08-27,08,new customer,still staying
B3,CUZ02354,2022-08-28,08,new customer,left
A2,CUZ02355,2022-08-28,08,new customer,still staying
A2,CUZ02355,2022-10-18,10,old customer from THIS year,still staying
A1,CUZ02356,2022-08-28,08,new customer,still staying
A1,CUZ02356,2022-09-20,09,old customer from THIS year,still staying
A1,CUZ02356,2022-10-16,10,old customer from THIS year,still staying
A1,CUZ02356,2022-12-01,12,old customer from THIS year,still staying
A2,CUZ02357,2022-08-28,08,new customer,still staying
B3,CUZ02358,2022-08-28,08,new customer,left
A1,CUZ02359,2022-08-28,08,new customer,left
C1,CUZ02360,2022-08-28,08,new customer,still staying
A2,CUZ02361,2022-08-28,08,new customer,still staying
A2,CUZ02362,2022-08-28,08,new customer,still staying
B2,CUZ02363,2022-08-29,08,new customer,still staying
A2,CUZ02364,2022-08-29,08,new customer,still staying
A2,CUZ02364,2022-10-20,10,old customer from THIS year,still staying
A2,CUZ02364,2022-11-01,11,old customer from THIS year,still staying
A1,CUZ02365,2022-08-29,08,new customer,still staying
A1,CUZ02365,2022-11-26,11,old customer from THIS year,still staying
C2,CUZ02366,2022-08-29,08,new customer,still staying
A2,CUZ02367,2022-08-29,08,new customer,still staying
B2,CUZ02368,2022-08-29,08,new customer,still staying
B3,CUZ02369,2022-08-29,08,new customer,still staying
A1,CUZ02370,2022-08-30,08,new customer,left
B1,CUZ02371,2022-08-30,08,new customer,still staying
B1,CUZ02372,2022-08-30,08,new customer,still staying
B2,CUZ02373,2022-08-30,08,new customer,still staying
B2,CUZ02374,2022-08-30,08,new customer,still staying
A2,CUZ02375,2022-08-30,08,new customer,still staying
C1,CUZ02376,2022-08-31,08,new customer,still staying
C2,CUZ02377,2022-08-31,08,new customer,still staying
C2,CUZ02377,2022-10-29,10,old customer from THIS year,still staying
C2,CUZ02377,2022-11-08,11,old customer from THIS year,still staying
B2,CUZ02378,2022-08-31,08,new customer,still staying
B1,CUZ02379,2022-08-31,08,new customer,still staying
A3,CUZ02380,2022-08-31,08,new customer,still staying
C1,CUZ02381,2022-08-31,08,new customer,still staying
B2,CUZ02382,2022-08-31,08,new customer,still staying
A1,CUZ02383,2022-08-31,08,new customer,left
A1,CUZ02384,2022-08-31,08,new customer,left
C3,CUZ02385,2022-09-01,09,new customer,left
A1,CUZ02386,2022-09-01,09,new customer,left
B2,CUZ02387,2022-09-01,09,new customer,still staying
B3,CUZ02388,2022-09-01,09,new customer,still staying
C2,CUZ02389,2022-09-01,09,new customer,still staying
C1,CUZ02390,2022-09-01,09,new customer,still staying
B3,CUZ02391,2022-09-01,09,new customer,still staying
C3,CUZ02392,2022-09-01,09,new customer,left
C2,CUZ02393,2022-09-01,09,new customer,still staying
A3,CUZ02394,2022-09-01,09,new customer,still staying
A3,CUZ02395,2022-09-01,09,new customer,still staying
